tanggal,stasiun,pm10,pm25,so2,co,o3,no2,max,critical,categori
2021-07-24,DKI1 (Bunderan HI),0.4470588235294118,0.3831168831168831,0.36507936507936506,0.5238095238095238,0.26,0.8823529411764706,79,PM25,SEDANG
2021-07-25,DKI1 (Bunderan HI),0.6470588235294117,0.5714285714285714,0.3492063492063492,0.9999999999999999,0.4,1.0,108,PM25,TIDAK SEHAT
2021-07-26,DKI1 (Bunderan HI),0.588235294117647,0.487012987012987,0.38095238095238093,0.5714285714285714,0.18000000000000002,0.8235294117647058,95,PM25,SEDANG
2021-07-27,DKI1 (Bunderan HI),0.5411764705882354,0.461038961038961,0.4126984126984127,0.38095238095238093,0.30000000000000004,0.7058823529411764,91,PM25,SEDANG
2021-07-28,DKI1 (Bunderan HI),0.6235294117647059,0.5324675324675324,0.4444444444444444,0.5238095238095238,0.24000000000000002,0.7647058823529411,102,PM25,TIDAK SEHAT
2021-07-29,DKI1 (Bunderan HI),0.5176470588235293,0.42207792207792205,0.3968253968253968,0.5238095238095238,0.31999999999999995,0.8235294117647058,85,PM25,SEDANG
2021-07-30,DKI1 (Bunderan HI),0.6823529411764706,0.551948051948052,0.4126984126984127,0.47619047619047616,0.62,0.9117647058823528,105,PM25,TIDAK SEHAT
2021-07-31,DKI1 (Bunderan HI),0.4588235294117647,0.33766233766233766,0.36507936507936506,0.23809523809523808,0.38,0.588235294117647,72,PM25,SEDANG
2021-07-01,DKI2 (Kelapa Gading),0.5764705882352941,0.39610389610389607,0.7936507936507935,0.47619047619047616,0.7999999999999999,0.7058823529411764,81,PM25,SEDANG
2021-07-02,DKI2 (Kelapa Gading),0.6235294117647059,0.39610389610389607,0.8412698412698412,0.5714285714285714,0.64,0.676470588235294,81,PM25,SEDANG
2021-07-03,DKI2 (Kelapa Gading),0.6705882352941177,0.5194805194805194,0.8095238095238095,0.4285714285714285,0.72,0.5588235294117647,100,PM25,SEDANG
2021-07-04,DKI2 (Kelapa Gading),0.9294117647058824,0.7077922077922078,0.7619047619047619,0.619047619047619,0.84,0.5588235294117647,129,PM25,TIDAK SEHAT
2021-07-06,DKI2 (Kelapa Gading),0.5764705882352941,0.3831168831168831,0.7619047619047619,0.38095238095238093,0.9400000000000001,0.38235294117647056,79,PM25,SEDANG
2021-07-07,DKI2 (Kelapa Gading),0.8117647058823529,0.5714285714285714,0.8095238095238095,0.4285714285714285,0.86,0.5588235294117647,108,PM25,TIDAK SEHAT
2021-07-08,DKI2 (Kelapa Gading),0.8,0.5909090909090909,0.8412698412698412,0.4285714285714285,0.84,0.588235294117647,111,PM25,TIDAK SEHAT
2021-07-09,DKI2 (Kelapa Gading),0.9058823529411764,0.6493506493506493,0.8888888888888888,0.4285714285714285,0.9600000000000001,0.6470588235294117,120,PM25,TIDAK SEHAT
2021-07-11,DKI2 (Kelapa Gading),0.4823529411764706,0.4285714285714286,0.8095238095238095,0.38095238095238093,0.92,0.2647058823529411,54,SO2,SEDANG
2021-07-12,DKI2 (Kelapa Gading),0.5764705882352941,0.4285714285714286,0.7777777777777777,0.3333333333333333,0.72,0.2647058823529411,64,PM10,SEDANG
2021-07-13,DKI2 (Kelapa Gading),0.7411764705882353,0.6428571428571429,0.8095238095238095,0.4285714285714285,0.7,0.5588235294117647,119,PM25,TIDAK SEHAT
2021-07-14,DKI2 (Kelapa Gading),0.4823529411764706,0.3571428571428572,0.7619047619047619,0.47619047619047616,0.84,0.5588235294117647,75,PM25,SEDANG
2021-07-15,DKI2 (Kelapa Gading),0.7529411764705882,0.5909090909090909,0.9365079365079365,0.4285714285714285,0.9600000000000001,0.6470588235294117,111,PM25,TIDAK SEHAT
2021-07-16,DKI2 (Kelapa Gading),0.8235294117647058,0.6168831168831169,0.7936507936507935,0.4285714285714285,0.9,0.4411764705882353,115,PM25,TIDAK SEHAT
2021-07-17,DKI2 (Kelapa Gading),0.6941176470588235,0.512987012987013,0.8253968253968254,0.38095238095238093,0.9999999999999999,0.47058823529411764,99,PM25,SEDANG
2021-07-18,DKI2 (Kelapa Gading),0.7882352941176471,0.6103896103896104,0.8253968253968254,0.4285714285714285,0.9999999999999999,0.38235294117647056,114,PM25,TIDAK SEHAT
2021-07-21,DKI2 (Kelapa Gading),0.4588235294117647,0.33766233766233766,0.7777777777777777,0.3333333333333333,0.9999999999999999,0.2647058823529411,72,PM25,SEDANG
2021-07-22,DKI2 (Kelapa Gading),0.5294117647058822,0.4025974025974026,0.7936507936507935,0.4285714285714285,0.92,0.5294117647058824,82,PM25,SEDANG
2021-07-24,DKI2 (Kelapa Gading),0.6000000000000001,0.487012987012987,0.8095238095238095,0.5238095238095238,0.86,0.7647058823529411,95,PM25,SEDANG
2021-07-25,DKI2 (Kelapa Gading),0.776470588235294,0.5974025974025974,0.8253968253968254,0.6666666666666666,0.92,0.7058823529411764,112,PM25,TIDAK SEHAT
2021-07-26,DKI2 (Kelapa Gading),0.7529411764705882,0.577922077922078,0.8095238095238095,0.47619047619047616,0.76,0.5294117647058824,109,PM25,TIDAK SEHAT
2021-07-27,DKI2 (Kelapa Gading),0.7882352941176471,0.5974025974025974,0.8412698412698412,0.47619047619047616,0.66,0.676470588235294,112,PM25,TIDAK SEHAT
2021-07-28,DKI2 (Kelapa Gading),0.7882352941176471,0.6038961038961039,0.7936507936507935,0.5238095238095238,0.64,0.7058823529411764,113,PM25,TIDAK SEHAT
2021-07-29,DKI2 (Kelapa Gading),0.6352941176470588,0.5,0.7777777777777777,0.47619047619047616,0.9,0.588235294117647,97,PM25,SEDANG
2021-07-03,DKI3 (Jagakarsa),0.7647058823529411,0.6753246753246753,0.6666666666666665,0.38095238095238093,0.4,0.38235294117647056,124,PM25,TIDAK SEHAT
2021-07-04,DKI3 (Jagakarsa),0.8352941176470587,0.7272727272727273,0.6507936507936507,0.3333333333333333,0.4,0.2941176470588235,132,PM25,TIDAK SEHAT
2021-07-05,DKI3 (Jagakarsa),0.611764705882353,0.551948051948052,0.6825396825396826,0.23809523809523808,0.6,0.32352941176470584,105,PM25,TIDAK SEHAT
2021-07-06,DKI3 (Jagakarsa),0.6235294117647059,0.5324675324675324,0.6507936507936507,0.23809523809523808,0.48,0.3529411764705882,102,PM25,TIDAK SEHAT
2021-07-07,DKI3 (Jagakarsa),0.6823529411764706,0.577922077922078,0.7142857142857142,0.2857142857142857,0.45999999999999996,0.38235294117647056,109,PM25,TIDAK SEHAT
2021-07-08,DKI3 (Jagakarsa),0.6588235294117648,0.5844155844155844,0.746031746031746,0.19047619047619047,0.5,0.3529411764705882,110,PM25,TIDAK SEHAT
2021-07-09,DKI3 (Jagakarsa),0.7529411764705882,0.6428571428571429,0.7619047619047619,0.23809523809523808,0.52,0.38235294117647056,119,PM25,TIDAK SEHAT
2021-07-10,DKI3 (Jagakarsa),0.611764705882353,0.5,0.7619047619047619,0.09523809523809523,0.45999999999999996,0.2941176470588235,97,PM25,SEDANG
2021-07-11,DKI3 (Jagakarsa),0.5294117647058822,0.38961038961038963,0.6984126984126984,0.14285714285714285,0.26,0.2941176470588235,80,PM25,SEDANG
2021-07-12,DKI3 (Jagakarsa),0.411764705882353,0.4285714285714286,0.6984126984126984,0.09523809523809523,0.12000000000000002,0.2058823529411765,50,PM10,BAIK
2021-07-13,DKI3 (Jagakarsa),0.5529411764705883,0.512987012987013,0.746031746031746,0.2857142857142857,0.33999999999999997,0.4117647058823529,99,PM25,SEDANG
2021-07-14,DKI3 (Jagakarsa),0.6000000000000001,0.48051948051948057,0.6666666666666665,0.19047619047619047,0.30000000000000004,0.32352941176470584,94,PM25,SEDANG
2021-07-15,DKI3 (Jagakarsa),0.7647058823529411,0.6883116883116883,0.73015873015873,0.3333333333333333,0.4,0.5588235294117647,126,PM25,TIDAK SEHAT
2021-07-16,DKI3 (Jagakarsa),0.8117647058823529,0.6688311688311689,0.73015873015873,0.23809523809523808,0.41999999999999993,0.3529411764705882,123,PM25,TIDAK SEHAT
2021-07-17,DKI3 (Jagakarsa),0.6470588235294117,0.5324675324675324,0.73015873015873,0.14285714285714285,0.45999999999999996,0.2941176470588235,102,PM25,TIDAK SEHAT
2021-07-18,DKI3 (Jagakarsa),0.7529411764705882,0.6558441558441559,0.73015873015873,0.14285714285714285,0.5,0.3529411764705882,121,PM25,TIDAK SEHAT
2021-07-19,DKI3 (Jagakarsa),0.7647058823529411,0.6623376623376623,0.7142857142857142,0.09523809523809523,0.5,0.38235294117647056,122,PM25,TIDAK SEHAT
2021-07-20,DKI3 (Jagakarsa),0.7294117647058824,0.5844155844155844,0.6666666666666665,0.14285714285714285,0.33999999999999997,0.4117647058823529,110,PM25,TIDAK SEHAT
2021-07-25,DKI3 (Jagakarsa),0.6235294117647059,0.5324675324675324,0.6984126984126984,0.19047619047619047,0.48,0.38235294117647056,102,PM25,TIDAK SEHAT
2021-07-26,DKI3 (Jagakarsa),0.6352941176470588,0.538961038961039,0.73015873015873,0.19047619047619047,0.4,0.38235294117647056,103,PM25,TIDAK SEHAT
2021-07-27,DKI3 (Jagakarsa),0.5764705882352941,0.49350649350649345,0.746031746031746,0.4285714285714285,0.43999999999999995,0.32352941176470584,96,PM25,SEDANG
2021-07-28,DKI3 (Jagakarsa),0.7176470588235293,0.6753246753246753,0.73015873015873,0.7619047619047619,0.36,0.47058823529411764,124,PM25,TIDAK SEHAT
2021-07-29,DKI3 (Jagakarsa),0.6823529411764706,0.05194805194805194,0.6984126984126984,0.7142857142857143,0.36,0.4117647058823529,73,PM10,SEDANG
2021-07-30,DKI3 (Jagakarsa),0.7058823529411764,0.05844155844155843,0.7619047619047619,0.5714285714285714,0.7,0.5,75,PM10,SEDANG
2021-07-31,DKI3 (Jagakarsa),0.4941176470588235,0.038961038961038946,0.09523809523809523,0.7619047619047619,0.45999999999999996,0.7352941176470588,57,PM10,SEDANG
2021-07-01,DKI4 (Lubang Buaya),0.5529411764705883,0.6103896103896104,0.5396825396825395,0.5238095238095238,0.30000000000000004,0.676470588235294,114,PM25,TIDAK SEHAT
2021-07-02,DKI4 (Lubang Buaya),0.5176470588235293,0.5714285714285714,0.5873015873015872,0.38095238095238093,0.19999999999999998,0.5588235294117647,108,PM25,TIDAK SEHAT
2021-07-03,DKI4 (Lubang Buaya),0.6705882352941177,0.7857142857142857,0.5396825396825395,0.5238095238095238,0.33999999999999997,0.47058823529411764,141,PM25,TIDAK SEHAT
2021-07-04,DKI4 (Lubang Buaya),0.8117647058823529,0.9155844155844155,0.5555555555555556,0.5714285714285714,0.38,0.5294117647058824,161,PM25,TIDAK SEHAT
2021-07-05,DKI4 (Lubang Buaya),0.8,0.8636363636363636,0.5714285714285714,0.5238095238095238,0.45999999999999996,0.6470588235294117,153,PM25,TIDAK SEHAT
2021-07-06,DKI4 (Lubang Buaya),0.5058823529411764,0.5194805194805194,0.5555555555555556,0.3333333333333333,0.45999999999999996,0.5294117647058824,100,PM25,SEDANG
2021-07-07,DKI4 (Lubang Buaya),0.6352941176470588,0.7142857142857143,0.5873015873015872,0.47619047619047616,0.36,0.6470588235294117,130,PM25,TIDAK SEHAT
2021-07-08,DKI4 (Lubang Buaya),0.6941176470588235,0.8116883116883117,0.5873015873015872,0.38095238095238093,0.41999999999999993,0.6176470588235293,145,PM25,TIDAK SEHAT
2021-07-09,DKI4 (Lubang Buaya),0.8470588235294116,0.8831168831168832,0.6190476190476191,0.4285714285714285,0.43999999999999995,0.6176470588235293,156,PM25,TIDAK SEHAT
2021-07-10,DKI4 (Lubang Buaya),0.6588235294117648,0.7272727272727273,0.6666666666666665,0.3333333333333333,0.41999999999999993,0.5,132,PM25,TIDAK SEHAT
2021-07-11,DKI4 (Lubang Buaya),0.6000000000000001,0.6428571428571429,0.5714285714285714,0.38095238095238093,0.26,0.38235294117647056,119,PM25,TIDAK SEHAT
2021-07-13,DKI4 (Lubang Buaya),0.611764705882353,0.6428571428571429,0.5714285714285714,0.4285714285714285,0.24000000000000002,0.5588235294117647,119,PM25,TIDAK SEHAT
2021-07-14,DKI4 (Lubang Buaya),0.4941176470588235,0.6233766233766234,0.5714285714285714,0.5238095238095238,0.24000000000000002,0.6470588235294117,116,PM25,TIDAK SEHAT
2021-07-15,DKI4 (Lubang Buaya),0.9411764705882353,1.0,0.5873015873015872,0.619047619047619,0.28,0.588235294117647,174,PM25,TIDAK SEHAT
2021-07-16,DKI4 (Lubang Buaya),0.6588235294117648,0.7662337662337663,0.5396825396825395,0.4285714285714285,0.31999999999999995,0.7352941176470588,138,PM25,TIDAK SEHAT
2021-07-17,DKI4 (Lubang Buaya),0.6823529411764706,0.7402597402597403,0.5079365079365079,0.3333333333333333,0.36,0.4411764705882353,134,PM25,TIDAK SEHAT
2021-07-18,DKI4 (Lubang Buaya),0.7058823529411764,0.8441558441558442,0.5396825396825395,0.47619047619047616,0.48,0.5294117647058824,150,PM25,TIDAK SEHAT
2021-07-19,DKI4 (Lubang Buaya),0.6941176470588235,0.7792207792207793,0.5238095238095237,0.4285714285714285,0.48,0.5,140,PM25,TIDAK SEHAT
2021-07-20,DKI4 (Lubang Buaya),0.7647058823529411,0.8246753246753247,0.5555555555555556,0.5238095238095238,0.36,0.5,147,PM25,TIDAK SEHAT
2021-07-21,DKI4 (Lubang Buaya),0.4705882352941177,0.5324675324675324,0.5238095238095237,0.3333333333333333,0.43999999999999995,0.4117647058823529,102,PM25,TIDAK SEHAT
2021-07-22,DKI4 (Lubang Buaya),0.4941176470588235,0.5844155844155844,0.5714285714285714,0.3333333333333333,0.4,0.6470588235294117,110,PM25,TIDAK SEHAT
2021-07-23,DKI4 (Lubang Buaya),0.4823529411764706,0.5454545454545454,0.5238095238095237,0.38095238095238093,0.54,0.6176470588235293,104,PM25,TIDAK SEHAT
2021-07-24,DKI4 (Lubang Buaya),0.4823529411764706,0.5454545454545454,0.5396825396825395,0.47619047619047616,0.38,0.6176470588235293,104,PM25,TIDAK SEHAT
2021-07-25,DKI4 (Lubang Buaya),0.776470588235294,0.8311688311688312,0.5555555555555556,0.9523809523809522,0.4,0.588235294117647,148,PM25,TIDAK SEHAT
2021-07-26,DKI4 (Lubang Buaya),0.6235294117647059,0.7207792207792207,0.5714285714285714,0.5714285714285714,0.31999999999999995,0.6176470588235293,131,PM25,TIDAK SEHAT
2021-07-27,DKI4 (Lubang Buaya),0.6588235294117648,0.7792207792207793,0.5873015873015872,0.47619047619047616,0.31999999999999995,0.6470588235294117,140,PM25,TIDAK SEHAT
2021-07-28,DKI4 (Lubang Buaya),0.6823529411764706,0.8116883116883117,0.5714285714285714,0.5714285714285714,0.31999999999999995,0.676470588235294,145,PM25,TIDAK SEHAT
2021-07-29,DKI4 (Lubang Buaya),0.6000000000000001,0.7142857142857143,0.5873015873015872,0.47619047619047616,0.33999999999999997,0.6176470588235293,130,PM25,TIDAK SEHAT
2021-07-30,DKI4 (Lubang Buaya),0.8,0.8701298701298701,0.5714285714285714,0.619047619047619,0.58,0.8823529411764706,154,PM25,TIDAK SEHAT
2021-07-31,DKI4 (Lubang Buaya),0.4823529411764706,0.5194805194805194,0.5555555555555556,0.3333333333333333,0.41999999999999993,0.5294117647058824,100,PM25,SEDANG
2021-07-01,DKI5 (Kebon Jeruk) Jakarta Barat,0.4588235294117647,0.4415584415584416,0.4444444444444444,0.47619047619047616,0.18000000000000002,0.7058823529411764,88,PM25,SEDANG
2021-07-03,DKI5 (Kebon Jeruk) Jakarta Barat,0.5294117647058822,0.538961038961039,0.4444444444444444,0.5238095238095238,0.24000000000000002,0.676470588235294,103,PM25,TIDAK SEHAT
2021-07-04,DKI5 (Kebon Jeruk) Jakarta Barat,0.6823529411764706,0.6883116883116883,0.4603174603174603,0.5238095238095238,0.36,0.6176470588235293,126,PM25,TIDAK SEHAT
2021-07-05,DKI5 (Kebon Jeruk) Jakarta Barat,0.6000000000000001,0.6168831168831169,0.5079365079365079,0.4285714285714285,0.5599999999999999,0.47058823529411764,115,PM25,TIDAK SEHAT
2021-07-06,DKI5 (Kebon Jeruk) Jakarta Barat,0.4352941176470589,0.38961038961038963,0.4603174603174603,0.2857142857142857,0.48,0.5588235294117647,80,PM25,SEDANG
2021-07-07,DKI5 (Kebon Jeruk) Jakarta Barat,0.5294117647058822,0.525974025974026,0.5238095238095237,0.38095238095238093,0.45999999999999996,0.5588235294117647,101,PM25,TIDAK SEHAT
2021-07-08,DKI5 (Kebon Jeruk) Jakarta Barat,0.5529411764705883,0.5714285714285714,0.5396825396825395,0.38095238095238093,0.43999999999999995,0.5588235294117647,108,PM25,TIDAK SEHAT
2021-07-09,DKI5 (Kebon Jeruk) Jakarta Barat,0.588235294117647,0.6038961038961039,0.5873015873015872,0.4285714285714285,0.52,0.5294117647058824,113,PM25,TIDAK SEHAT
2021-07-10,DKI5 (Kebon Jeruk) Jakarta Barat,0.4705882352941177,0.42207792207792205,0.6190476190476191,0.19047619047619047,0.36,0.38235294117647056,85,PM25,SEDANG
2021-07-11,DKI5 (Kebon Jeruk) Jakarta Barat,0.36470588235294116,0.3246753246753247,0.5873015873015872,0.19047619047619047,0.19999999999999998,0.2647058823529411,70,PM25,SEDANG
2021-07-12,DKI5 (Kebon Jeruk) Jakarta Barat,0.2823529411764706,0.24675324675324675,0.3968253968253968,0.19047619047619047,0.12000000000000002,0.2941176470588235,58,PM25,SEDANG
2021-07-13,DKI5 (Kebon Jeruk) Jakarta Barat,0.5176470588235293,0.5324675324675324,0.6190476190476191,0.4285714285714285,0.22,0.6470588235294117,102,PM25,TIDAK SEHAT
2021-07-14,DKI5 (Kebon Jeruk) Jakarta Barat,0.4235294117647059,0.4025974025974026,0.5555555555555556,0.3333333333333333,0.24000000000000002,0.6470588235294117,82,PM25,SEDANG
2021-07-15,DKI5 (Kebon Jeruk) Jakarta Barat,0.7058823529411764,0.7077922077922078,0.5079365079365079,0.5714285714285714,0.36,0.6470588235294117,129,PM25,TIDAK SEHAT
2021-07-16,DKI5 (Kebon Jeruk) Jakarta Barat,0.6470588235294117,0.6103896103896104,0.4761904761904761,0.4285714285714285,0.43999999999999995,0.5294117647058824,114,PM25,TIDAK SEHAT
2021-07-17,DKI5 (Kebon Jeruk) Jakarta Barat,0.4941176470588235,0.44805194805194803,0.4603174603174603,0.2857142857142857,0.48,0.4411764705882353,89,PM25,SEDANG
2021-07-18,DKI5 (Kebon Jeruk) Jakarta Barat,0.611764705882353,0.6168831168831169,0.4761904761904761,0.5238095238095238,0.52,0.676470588235294,115,PM25,TIDAK SEHAT
2021-07-19,DKI5 (Kebon Jeruk) Jakarta Barat,0.5411764705882354,0.5714285714285714,0.3968253968253968,0.3333333333333333,0.6,0.47058823529411764,108,PM25,TIDAK SEHAT
2021-07-20,DKI5 (Kebon Jeruk) Jakarta Barat,0.6470588235294117,0.5974025974025974,0.4603174603174603,0.5714285714285714,0.31999999999999995,0.5,112,PM25,TIDAK SEHAT
2021-07-21,DKI5 (Kebon Jeruk) Jakarta Barat,0.39999999999999997,0.38961038961038963,0.4444444444444444,0.2857142857142857,0.19999999999999998,0.4411764705882353,80,PM25,SEDANG
2021-07-22,DKI5 (Kebon Jeruk) Jakarta Barat,0.4235294117647059,0.42207792207792205,0.5396825396825395,0.3333333333333333,0.28,0.676470588235294,85,PM25,SEDANG
2021-07-23,DKI5 (Kebon Jeruk) Jakarta Barat,0.4470588235294118,0.42207792207792205,0.42857142857142855,0.2857142857142857,0.38,0.6176470588235293,85,PM25,SEDANG
2021-07-24,DKI5 (Kebon Jeruk) Jakarta Barat,0.39999999999999997,0.40909090909090906,0.38095238095238093,0.4285714285714285,0.30000000000000004,0.8235294117647058,83,PM25,SEDANG
2021-07-26,DKI5 (Kebon Jeruk) Jakarta Barat,0.6000000000000001,0.6233766233766234,0.4126984126984127,0.6666666666666666,0.31999999999999995,0.7941176470588235,116,PM25,TIDAK SEHAT
2021-07-27,DKI5 (Kebon Jeruk) Jakarta Barat,0.5764705882352941,0.5844155844155844,0.4603174603174603,0.5238095238095238,0.41999999999999993,0.9117647058823528,110,PM25,TIDAK SEHAT
2021-07-30,DKI5 (Kebon Jeruk) Jakarta Barat,0.7058823529411764,0.6558441558441559,0.5396825396825395,0.47619047619047616,0.84,0.5,121,PM25,TIDAK SEHAT
2021-07-31,DKI5 (Kebon Jeruk) Jakarta Barat,0.4470588235294118,0.38961038961038963,0.4126984126984127,0.19047619047619047,0.52,0.2647058823529411,80,PM25,SEDANG
2021-08-01,DKI1 (Bunderan HI),0.4235294117647059,0.3116883116883117,0.3492063492063492,0.2857142857142857,0.41999999999999993,0.5294117647058824,68,PM25,SEDANG
2021-08-10,DKI1 (Bunderan HI),0.2,0.1948051948051948,0.3492063492063492,0.23809523809523808,0.41999999999999993,0.3529411764705882,50,PM25,BAIK
2021-08-11,DKI1 (Bunderan HI),0.4705882352941177,0.3441558441558442,0.3492063492063492,0.38095238095238093,0.31999999999999995,0.6176470588235293,73,PM25,SEDANG
2021-08-10,DKI2 (Kelapa Gading),0.24705882352941178,0.21428571428571427,0.7142857142857142,0.2857142857142857,0.9400000000000001,0.14705882352941177,55,O3,SEDANG
2021-08-19,DKI2 (Kelapa Gading),0.6705882352941177,0.525974025974026,0.8253968253968254,0.5238095238095238,0.36,0.9411764705882353,101,PM25,TIDAK SEHAT
2021-08-20,DKI2 (Kelapa Gading),0.6823529411764706,0.5,0.8253968253968254,0.47619047619047616,0.52,0.7647058823529411,97,PM25,SEDANG
2021-08-21,DKI2 (Kelapa Gading),0.5294117647058822,0.43506493506493504,0.7619047619047619,0.38095238095238093,0.41999999999999993,0.5,87,PM25,SEDANG
2021-08-22,DKI2 (Kelapa Gading),0.6588235294117648,0.5194805194805194,0.7777777777777777,0.5238095238095238,0.33999999999999997,0.6470588235294117,100,PM25,SEDANG
2021-08-23,DKI2 (Kelapa Gading),0.5647058823529412,0.4285714285714286,0.7777777777777777,0.3333333333333333,0.5,0.2647058823529411,86,PM25,SEDANG
2021-08-24,DKI2 (Kelapa Gading),0.6352941176470588,0.525974025974026,0.7777777777777777,0.3333333333333333,0.66,0.4117647058823529,101,PM25,TIDAK SEHAT
2021-08-25,DKI2 (Kelapa Gading),0.6352941176470588,0.5064935064935064,0.7619047619047619,0.4285714285714285,0.6,0.588235294117647,98,PM25,SEDANG
2021-08-26,DKI2 (Kelapa Gading),0.5411764705882354,0.4155844155844156,0.7619047619047619,0.3333333333333333,0.36,0.4117647058823529,84,PM25,SEDANG
2021-08-27,DKI2 (Kelapa Gading),0.5647058823529412,0.4545454545454546,0.7777777777777777,0.38095238095238093,0.48,0.5,90,PM25,SEDANG
2021-08-28,DKI2 (Kelapa Gading),0.7176470588235293,0.5454545454545454,0.7619047619047619,0.38095238095238093,0.66,0.5294117647058824,104,PM25,TIDAK SEHAT
2021-08-29,DKI2 (Kelapa Gading),0.6235294117647059,0.5,0.7777777777777777,0.38095238095238093,0.43999999999999995,0.3529411764705882,97,PM25,SEDANG
2021-08-30,DKI2 (Kelapa Gading),0.7529411764705882,0.5844155844155844,0.7777777777777777,0.47619047619047616,0.6,0.7352941176470588,110,PM25,TIDAK SEHAT
2021-08-31,DKI2 (Kelapa Gading),0.6941176470588235,0.49350649350649345,0.7619047619047619,0.38095238095238093,0.7999999999999999,0.4411764705882353,96,PM25,SEDANG
2021-08-13,DKI3 (Jagakarsa),0.5411764705882354,0.461038961038961,0.6825396825396826,0.4285714285714285,0.41999999999999993,0.3529411764705882,91,PM25,SEDANG
2021-08-14,DKI3 (Jagakarsa),0.6352941176470588,0.5324675324675324,0.6666666666666665,0.5714285714285714,0.41999999999999993,0.3529411764705882,102,PM25,TIDAK SEHAT
2021-08-19,DKI3 (Jagakarsa),0.6235294117647059,0.5454545454545454,0.6666666666666665,0.5714285714285714,0.38,0.2941176470588235,104,PM25,TIDAK SEHAT
2021-08-01,DKI4 (Lubang Buaya),0.4235294117647059,0.4285714285714286,0.5714285714285714,0.2857142857142857,0.43999999999999995,0.5294117647058824,86,PM25,SEDANG
2021-08-02,DKI4 (Lubang Buaya),0.31764705882352945,0.39610389610389607,0.5555555555555556,0.3333333333333333,0.38,0.47058823529411764,81,PM25,SEDANG
2021-08-03,DKI4 (Lubang Buaya),0.4705882352941177,0.5454545454545454,0.5555555555555556,0.47619047619047616,0.26,0.6176470588235293,104,PM25,TIDAK SEHAT
2021-08-04,DKI4 (Lubang Buaya),0.4235294117647059,0.43506493506493504,0.603174603174603,0.23809523809523808,0.30000000000000004,0.47058823529411764,87,PM25,SEDANG
2021-08-05,DKI4 (Lubang Buaya),0.4470588235294118,0.4545454545454546,0.5555555555555556,0.2857142857142857,0.26,0.4411764705882353,90,PM25,SEDANG
2021-08-06,DKI4 (Lubang Buaya),0.5176470588235293,0.551948051948052,0.5396825396825395,0.6666666666666666,0.1,0.5,105,PM25,TIDAK SEHAT
2021-08-07,DKI4 (Lubang Buaya),0.5176470588235293,0.525974025974026,0.5555555555555556,0.2857142857142857,0.22,0.4117647058823529,101,PM25,TIDAK SEHAT
2021-08-08,DKI4 (Lubang Buaya),0.4588235294117647,0.4675324675324676,0.5873015873015872,0.23809523809523808,0.26,0.38235294117647056,92,PM25,SEDANG
2021-08-09,DKI4 (Lubang Buaya),0.38823529411764707,0.4025974025974026,0.5873015873015872,0.19047619047619047,0.36,0.3529411764705882,82,PM25,SEDANG
2021-08-10,DKI4 (Lubang Buaya),0.23529411764705882,0.3116883116883117,0.5555555555555556,0.19047619047619047,0.43999999999999995,0.4411764705882353,68,PM25,SEDANG
2021-08-11,DKI4 (Lubang Buaya),0.4823529411764706,0.5324675324675324,0.5714285714285714,0.4285714285714285,0.38,0.5588235294117647,102,PM25,TIDAK SEHAT
2021-08-12,DKI4 (Lubang Buaya),0.4941176470588235,0.5454545454545454,0.5873015873015872,0.2857142857142857,0.26,0.47058823529411764,104,PM25,TIDAK SEHAT
2021-08-13,DKI4 (Lubang Buaya),0.4705882352941177,0.525974025974026,0.5873015873015872,0.4285714285714285,0.22,0.6176470588235293,101,PM25,TIDAK SEHAT
2021-08-14,DKI4 (Lubang Buaya),0.5058823529411764,0.5064935064935064,0.603174603174603,0.3333333333333333,0.26,0.5,98,PM25,SEDANG
2021-08-15,DKI4 (Lubang Buaya),0.5647058823529412,0.6103896103896104,0.5714285714285714,0.4285714285714285,0.13999999999999999,0.5,114,PM25,TIDAK SEHAT
2021-08-16,DKI4 (Lubang Buaya),0.4705882352941177,0.5194805194805194,0.603174603174603,0.2857142857142857,0.18000000000000002,0.5,100,PM25,SEDANG
2021-08-17,DKI4 (Lubang Buaya),0.5176470588235293,0.538961038961039,0.603174603174603,0.2857142857142857,0.31999999999999995,0.47058823529411764,103,PM25,TIDAK SEHAT
2021-08-18,DKI4 (Lubang Buaya),0.5058823529411764,0.5,0.5555555555555556,0.3333333333333333,0.43999999999999995,0.47058823529411764,97,PM25,SEDANG
2021-08-19,DKI4 (Lubang Buaya),0.611764705882353,0.6428571428571429,0.6190476190476191,0.5238095238095238,0.4,0.7058823529411764,119,PM25,TIDAK SEHAT
2021-08-20,DKI4 (Lubang Buaya),0.5764705882352941,0.5584415584415584,0.5873015873015872,0.4285714285714285,0.4,0.5588235294117647,106,PM25,TIDAK SEHAT
2021-08-21,DKI4 (Lubang Buaya),0.411764705882353,0.42207792207792205,0.5714285714285714,0.2857142857142857,0.33999999999999997,0.5,85,PM25,SEDANG
2021-08-22,DKI4 (Lubang Buaya),0.6941176470588235,0.7402597402597403,0.6349206349206349,0.5714285714285714,0.28,0.7352941176470588,134,PM25,TIDAK SEHAT
2021-08-23,DKI4 (Lubang Buaya),0.5647058823529412,0.5584415584415584,0.5873015873015872,0.38095238095238093,0.31999999999999995,0.47058823529411764,106,PM25,TIDAK SEHAT
